,SK_ID_CURR,TARGET,C_CNT_CHILDREN,C_AMT_INCOME_TOTAL,C_AMT_CREDIT,C_AMT_ANNUITY,C_AMT_GOODS_PRICE,C_OWN_CAR_AGE,C_TOTALAREA_MODE,D_OCCUPATION_TYPE,D_NAME_CONTRACT_TYPE,D_CODE_GENDER,D_FLAG_OWN_CAR,D_FLAG_OWN_REALTY,D_NAME_INCOME_TYPE,D_NAME_EDUCATION_TYPE,D_NAME_FAMILY_STATUS,D_NAME_HOUSING_TYPE,D_FLAG_PHONE,D_WEEKDAY_APPR_PROCESS_START,D_NAME_TYPE_SUITE,D_HOUSETYPE_MODE,D_WALLSMATERIAL_MODE
618,339146,0,1,270000.0,254700.0,25321.5,225000.0,19.0,,Laborers,Cash loans,M,Y,Y,Working,Secondary / secondary special,Married,Municipal apartment,0,MONDAY,Unaccompanied,データ,
619,421340,0,0,270000.0,1236816.0,36292.5,1080000.0,12.0,,,Cash loans,M,Y,N,Pensioner,データ,Married,House / apartment,0,THURSDAY,データ,,
620,306081,0,0,157500.0,808650.0,26217.0,675000.0,,,Cleaning staff,Cash loans,F,N,Y,Working,Lower secondary,Single / not married,House / apartment,0,FRIDAY,Unaccompanied,,
621,218719,1,0,175500.0,490536.0,22995.0,405000.0,,,Security staff,Cash loans,M,N,Y,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,TUESDAY,Unaccompanied,,
622,177071,0,1,135000.0,225000.0,23053.5,225000.0,7.0,0.219,,Cash loans,F,Y,Y,Working,Higher education,Married,データ,0,SATURDAY,Family,block of flats,"Stone, brick"
623,372494,0,0,135000.0,900000.0,31887.0,900000.0,,,Laborers,Cash loans,M,N,N,Commercial associate,Secondary / secondary special,Married,Office apartment,1,WEDNESDAY,Unaccompanied,,
624,366021,0,0,225000.0,379008.0,38835.0,360000.0,2.0,,,Cash loans,F,Y,Y,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,THURSDAY,Unaccompanied,,
625,180370,0,0,225000.0,354276.0,11443.5,292500.0,,0.4617,,Cash loans,F,N,Y,データ,Higher education,Widow,House / apartment,0,TUESDAY,Unaccompanied,block of flats,Panel
626,167662,0,0,75150.0,808650.0,26217.0,675000.0,,,Security staff,Cash loans,M,N,N,Working,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Unaccompanied,,
627,320777,0,0,67500.0,81000.0,8851.5,81000.0,,0.0032,Sales staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,データ,Unaccompanied,,
628,445855,0,1,130500.0,326439.0,10377.0,229500.0,,0.057,Sales staff,Cash loans,F,N,N,Working,Higher education,Single / not married,House / apartment,データ,THURSDAY,Unaccompanied,specific housing,"Stone, brick"
629,318083,0,0,202500.0,729792.0,30807.0,630000.0,1.0,0.0837,Drivers,Cash loans,M,Y,N,Working,Secondary / secondary special,Separated,Rented apartment,0,MONDAY,Children,block of flats,Block
630,145444,0,0,99000.0,509400.0,40374.0,450000.0,,,Drivers,Cash loans,M,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,MONDAY,Unaccompanied,,
631,378530,0,1,90000.0,270000.0,13500.0,270000.0,,,Laborers,Revolving loans,M,N,Y,データ,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Other_A,,
632,371266,0,0,270000.0,942300.0,30528.0,675000.0,10.0,,,Cash loans,F,Y,Y,Working,Higher education,Married,House / apartment,0,FRIDAY,Unaccompanied,,
633,341784,0,0,382500.0,722394.0,26667.0,603000.0,,,データ,Cash loans,F,N,Y,Working,Higher education,Single / not married,データ,0,TUESDAY,Unaccompanied,,
634,184610,0,0,112500.0,675000.0,28597.5,675000.0,9.0,0.378,Sales staff,Cash loans,M,Y,Y,Working,Secondary / secondary special,Married,House / apartment,1,WEDNESDAY,Unaccompanied,block of flats,Panel
635,157479,0,0,112500.0,1024636.5,33993.0,918000.0,,,,Cash loans,F,N,Y,データ,Higher education,Married,House / apartment,0,WEDNESDAY,Unaccompanied,,
636,404245,0,1,180000.0,405000.0,45805.5,405000.0,17.0,0.2562,Laborers,Cash loans,M,Y,Y,Working,データ,Single / not married,House / apartment,1,TUESDAY,Unaccompanied,block of flats,Panel
637,292907,0,0,90000.0,481500.0,21339.0,481500.0,,0.1206,,Cash loans,F,N,データ,Pensioner,Higher education,Single / not married,データ,0,TUESDAY,Unaccompanied,block of flats,Panel
638,363211,0,2,270000.0,675000.0,33750.0,675000.0,8.0,0.0248,Accountants,Revolving loans,F,Y,Y,Working,Incomplete higher,Married,House / apartment,0,THURSDAY,Unaccompanied,block of flats,"Stone, brick"
639,395277,0,1,135000.0,797557.5,28777.5,688500.0,,,,Cash loans,F,N,Y,Working,データ,Single / not married,House / apartment,0,FRIDAY,Unaccompanied,,
640,320766,0,0,180000.0,1096020.0,52857.0,900000.0,1.0,0.1246,High skill tech staff,Cash loans,F,Y,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,1,データ,"Spouse, partner",データ,"Stone, brick"
641,441404,0,0,67500.0,450000.0,24412.5,450000.0,,,,Cash loans,M,N,N,Pensioner,Lower secondary,Married,House / apartment,データ,SATURDAY,"Spouse, partner",,データ
642,251667,0,0,112500.0,202500.0,10125.0,202500.0,,,Sales staff,Revolving loans,F,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,データ,Family,,
643,139691,0,2,189000.0,755190.0,38686.5,675000.0,,0.054,Sales staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,0,FRIDAY,Unaccompanied,block of flats,Block
644,322417,0,0,112500.0,724500.0,21312.0,724500.0,,0.1118,Medicine staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,SATURDAY,Unaccompanied,block of flats,Panel
645,240701,0,0,90000.0,127350.0,12532.5,112500.0,17.0,0.4617,データ,Cash loans,F,Y,データ,Pensioner,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Unaccompanied,block of flats,Panel
646,209047,0,0,202500.0,640764.0,17032.5,459000.0,,0.0083,Laborers,Cash loans,M,N,N,Working,Higher education,Married,House / apartment,0,THURSDAY,Unaccompanied,block of flats,データ
647,413601,0,0,180000.0,490495.5,27517.5,454500.0,7.0,0.032,,Cash loans,F,Y,Y,Pensioner,Secondary / secondary special,Widow,House / apartment,0,THURSDAY,Unaccompanied,block of flats,"Stone, brick"
648,381771,1,0,315000.0,835380.0,40320.0,675000.0,13.0,0.031,Laborers,Cash loans,M,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,TUESDAY,"Spouse, partner",データ,"Stone, brick"
649,141848,0,0,265500.0,450000.0,22500.0,450000.0,64.0,0.1583,データ,Revolving loans,M,Y,Y,Working,Secondary / secondary special,Married,House / apartment,1,MONDAY,データ,block of flats,"Stone, brick"
650,315311,0,1,270000.0,900000.0,26446.5,900000.0,,,Drivers,データ,M,データ,N,Working,Secondary / secondary special,Married,Rented apartment,0,データ,Unaccompanied,,
651,229837,0,0,112500.0,508500.0,16402.5,508500.0,,0.0298,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Widow,House / apartment,0,WEDNESDAY,Family,block of flats,"Stone, brick"
652,170518,0,0,67500.0,202500.0,10125.0,202500.0,,,Core staff,Revolving loans,データ,N,Y,Working,Higher education,Married,House / apartment,0,SATURDAY,Unaccompanied,,データ
653,142520,0,1,360000.0,331632.0,34951.5,315000.0,17.0,,High skill tech staff,Cash loans,M,Y,N,Working,Secondary / secondary special,Civil marriage,Rented apartment,0,MONDAY,データ,,
654,117176,0,0,144000.0,592560.0,32143.5,450000.0,64.0,,Laborers,Cash loans,M,Y,Y,Commercial associate,Higher education,Civil marriage,House / apartment,0,WEDNESDAY,Family,データ,
655,349438,0,0,135000.0,213948.0,12411.0,189000.0,,0.1197,,Cash loans,F,N,N,Pensioner,Secondary / secondary special,Widow,Municipal apartment,1,TUESDAY,Unaccompanied,block of flats,"Stone, brick"
656,316817,1,0,382500.0,755190.0,38686.5,675000.0,,,,Cash loans,M,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Unaccompanied,,
657,452201,0,0,193500.0,675000.0,26154.0,675000.0,,0.1766,,Cash loans,M,N,N,Working,Higher education,Married,House / apartment,データ,WEDNESDAY,Unaccompanied,block of flats,Panel
658,400150,0,0,99000.0,180000.0,9000.0,180000.0,,0.0927,Core staff,Revolving loans,M,N,Y,Commercial associate,Secondary / secondary special,Single / not married,With parents,0,FRIDAY,Unaccompanied,block of flats,"Stone, brick"
659,366971,0,1,90000.0,135000.0,6750.0,,,,Sales staff,Revolving loans,F,データ,データ,Working,Higher education,Married,House / apartment,0,THURSDAY,,,
660,125866,0,0,540000.0,1211049.0,35536.5,1057500.0,6.0,,Laborers,Cash loans,M,Y,N,Working,Secondary / secondary special,Civil marriage,House / apartment,0,TUESDAY,データ,,
661,364516,0,0,112500.0,454500.0,13288.5,454500.0,,,データ,Cash loans,F,N,N,Pensioner,Secondary / secondary special,Separated,House / apartment,1,WEDNESDAY,Unaccompanied,,
662,180342,0,0,54000.0,157500.0,9765.0,157500.0,,0.0121,,Cash loans,F,データ,Y,Pensioner,Secondary / secondary special,Widow,House / apartment,1,MONDAY,Unaccompanied,データ,"Stone, brick"
663,232732,0,0,112500.0,101880.0,8176.5,90000.0,,0.3995,Laborers,Cash loans,F,N,Y,Commercial associate,Higher education,Separated,データ,0,THURSDAY,Unaccompanied,block of flats,Panel
664,325841,1,0,112500.0,247500.0,12375.0,247500.0,,,,Revolving loans,M,N,Y,Working,データ,Married,With parents,1,FRIDAY,Family,,
665,177753,0,2,270000.0,497520.0,39307.5,450000.0,,,Laborers,Cash loans,M,N,N,Working,Secondary / secondary special,Married,Office apartment,0,WEDNESDAY,Unaccompanied,,
666,115316,0,0,405000.0,1575000.0,43312.5,1575000.0,2.0,,Managers,Cash loans,F,Y,Y,State servant,Incomplete higher,Civil marriage,House / apartment,0,MONDAY,データ,,
667,186024,0,0,225000.0,149256.0,16879.5,135000.0,7.0,0.1182,,データ,M,Y,N,Working,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Unaccompanied,データ,データ
668,172450,0,0,180000.0,432661.5,18459.0,373500.0,,0.1639999999999999,,Cash loans,F,N,Y,Pensioner,Higher education,Single / not married,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,"Stone, brick"
669,176381,0,2,135000.0,512338.5,25047.0,423000.0,6.0,,Accountants,Cash loans,F,Y,Y,Working,Higher education,Married,House / apartment,0,TUESDAY,Unaccompanied,,
670,390704,0,2,306000.0,1176228.0,81864.0,1080000.0,,,Managers,Cash loans,F,N,N,Commercial associate,Secondary / secondary special,Married,House / apartment,0,MONDAY,Unaccompanied,,
671,147909,0,1,67500.0,425133.0,13347.0,351000.0,,,Core staff,Cash loans,F,N,N,Working,Secondary / secondary special,Married,House / apartment,0,FRIDAY,Family,,
672,136080,0,0,126000.0,835164.0,40306.5,733500.0,,0.1895,,Cash loans,M,N,N,Pensioner,Secondary / secondary special,Married,House / apartment,0,SATURDAY,Unaccompanied,,
673,296339,0,1,450000.0,1339884.0,39307.5,1170000.0,,0.1298,,Cash loans,F,N,N,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0,MONDAY,Unaccompanied,block of flats,Panel
674,300734,0,1,135000.0,604152.0,29196.0,540000.0,,0.0936,Core staff,Cash loans,M,N,データ,State servant,データ,Married,House / apartment,1,FRIDAY,Unaccompanied,block of flats,Panel
675,378779,0,0,112500.0,612612.0,31410.0,495000.0,,0.0635,データ,Cash loans,F,N,Y,Working,Secondary / secondary special,Civil marriage,House / apartment,0,SATURDAY,Family,block of flats,Panel
676,114153,0,0,90000.0,284400.0,16456.5,225000.0,,0.0782,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Widow,House / apartment,0,WEDNESDAY,Family,block of flats,Block
677,300505,0,0,180000.0,1084383.0,35838.0,823500.0,,0.2412,データ,Cash loans,F,N,Y,Working,Secondary / secondary special,Separated,House / apartment,1,THURSDAY,Family,block of flats,Panel
678,389999,1,0,148500.0,540000.0,25150.5,540000.0,31.0,0.002,Drivers,Cash loans,M,Y,N,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,THURSDAY,Unaccompanied,,
679,332419,0,0,45000.0,414792.0,18400.5,315000.0,8.0,,Sales staff,Cash loans,F,Y,N,Working,Secondary / secondary special,Married,House / apartment,1,SUNDAY,Children,データ,
680,393242,1,0,94500.0,592560.0,35937.0,450000.0,,,Medicine staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,MONDAY,Unaccompanied,,
681,257866,0,0,202500.0,450000.0,35685.0,450000.0,10.0,,Core staff,データ,M,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,MONDAY,Unaccompanied,,
682,133897,1,1,180000.0,454500.0,21996.0,454500.0,,,Core staff,Cash loans,F,データ,N,Working,Secondary / secondary special,Married,Office apartment,0,FRIDAY,Unaccompanied,,
683,210368,0,0,90000.0,508495.5,21672.0,454500.0,4.0,,,Cash loans,F,Y,N,Commercial associate,Secondary / secondary special,Married,House / apartment,1,THURSDAY,Family,,
684,362203,1,1,112500.0,545040.0,26640.0,450000.0,19.0,0.0761,データ,Cash loans,M,Y,Y,Working,Secondary / secondary special,Civil marriage,House / apartment,1,MONDAY,"Spouse, partner",block of flats,"Stone, brick"
685,121692,0,1,157500.0,1288350.0,37800.0,1125000.0,21.0,0.0248,Laborers,Cash loans,M,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,SATURDAY,Unaccompanied,block of flats,"Stone, brick"
686,264208,0,0,126000.0,323194.5,21595.5,279000.0,7.0,,,Cash loans,F,Y,Y,Pensioner,Secondary / secondary special,Married,House / apartment,1,MONDAY,Unaccompanied,,
687,345659,0,0,112500.0,506232.0,13918.5,400500.0,10.0,0.1471,,データ,F,Y,N,Working,データ,Single / not married,With parents,0,SUNDAY,Unaccompanied,block of flats,"Stone, brick"
688,236388,0,0,90000.0,270000.0,13500.0,270000.0,7.0,,,Revolving loans,F,Y,Y,Pensioner,Higher education,Married,House / apartment,1,THURSDAY,Unaccompanied,,
689,342048,0,1,292500.0,539100.0,27652.5,450000.0,2.0,0.1578,Accountants,Cash loans,F,Y,Y,データ,Higher education,Married,House / apartment,0,MONDAY,Unaccompanied,block of flats,Panel
690,143518,1,0,135000.0,630000.0,24543.0,630000.0,,0.0094,Laborers,Cash loans,F,N,N,Commercial associate,Higher education,Married,House / apartment,0,TUESDAY,Unaccompanied,block of flats,"Stone, brick"
691,175547,1,0,67500.0,225000.0,10489.5,225000.0,,,Sales staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,THURSDAY,Unaccompanied,,
692,230004,1,0,270000.0,675000.0,53460.0,675000.0,,0.0993,Laborers,Cash loans,M,N,Y,Working,Higher education,Married,House / apartment,0,SUNDAY,Unaccompanied,block of flats,Panel
693,375688,0,0,90000.0,888840.0,32053.5,675000.0,,,,Cash loans,F,N,データ,Pensioner,Secondary / secondary special,Widow,House / apartment,1,SUNDAY,Unaccompanied,,データ
694,410468,0,0,67500.0,337761.0,22977.0,256500.0,,,Private service staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,THURSDAY,Unaccompanied,,
695,439877,0,2,135000.0,405000.0,20250.0,405000.0,6.0,,Accountants,Revolving loans,F,Y,Y,Commercial associate,Higher education,Married,House / apartment,データ,FRIDAY,Unaccompanied,,
696,123986,0,0,135000.0,398160.0,25573.5,315000.0,28.0,,Laborers,Cash loans,M,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,データ,Family,,
697,357674,0,0,373500.0,1155555.0,41634.0,895500.0,,0.3264,Sales staff,Cash loans,F,データ,Y,Commercial associate,Higher education,Married,House / apartment,0,TUESDAY,Family,block of flats,Panel
698,121891,0,0,180000.0,792162.0,35023.5,630000.0,,,Managers,Cash loans,F,N,Y,Working,Secondary / secondary special,Civil marriage,House / apartment,0,SUNDAY,Family,,
699,282249,1,0,157500.0,1448104.5,39951.0,1264500.0,9.0,0.0543,Sales staff,Cash loans,F,Y,Y,Working,Higher education,Married,House / apartment,0,TUESDAY,Unaccompanied,block of flats,Panel
700,203497,0,1,175500.0,904500.0,50503.5,904500.0,,0.0688,,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,1,THURSDAY,Unaccompanied,block of flats,"Stone, brick"
701,337461,0,0,135000.0,247275.0,21280.5,225000.0,,0.0765,Laborers,Cash loans,M,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,0,SATURDAY,Unaccompanied,block of flats,"Stone, brick"
702,405029,0,0,135000.0,704844.0,36117.0,630000.0,,0.0492,Sales staff,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,データ,House / apartment,1,THURSDAY,Unaccompanied,block of flats,Panel
703,325189,0,0,67500.0,545040.0,20677.5,450000.0,9.0,,,Cash loans,F,Y,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,FRIDAY,Children,,
704,368924,0,0,157500.0,640080.0,24129.0,450000.0,,0.0929,Laborers,Cash loans,M,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,0,SUNDAY,Family,block of flats,Panel
705,167822,0,2,112500.0,587619.0,17311.5,490500.0,,0.0809,Medicine staff,Cash loans,F,データ,Y,State servant,Higher education,Married,House / apartment,0,SATURDAY,Unaccompanied,block of flats,"Stone, brick"
706,243776,0,0,72000.0,441481.5,15988.5,364500.0,,0.0623,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Widow,House / apartment,0,TUESDAY,Unaccompanied,block of flats,Block
707,455172,0,0,90000.0,317443.5,17347.5,256500.0,,,Waiters/barmen staff,Cash loans,データ,N,N,Commercial associate,Higher education,Single / not married,With parents,0,THURSDAY,Other_A,,
708,219214,0,0,382500.0,2250000.0,59485.5,2250000.0,7.0,0.1785,Core staff,Cash loans,F,Y,Y,State servant,データ,Married,House / apartment,0,FRIDAY,データ,block of flats,"Stone, brick"
709,278047,0,0,162000.0,119925.0,11227.5,112500.0,,0.0486,,Cash loans,M,N,N,Pensioner,Secondary / secondary special,データ,House / apartment,0,THURSDAY,Unaccompanied,block of flats,Panel
710,132278,0,1,148500.0,1078200.0,31653.0,900000.0,16.0,0.0019,,データ,F,Y,N,Working,Lower secondary,Married,Municipal apartment,0,FRIDAY,Unaccompanied,block of flats,Wooden
711,377583,0,0,270000.0,1082214.0,31144.5,945000.0,,0.0432,,Cash loans,F,N,Y,Working,Secondary / secondary special,Separated,House / apartment,0,FRIDAY,Unaccompanied,block of flats,Panel
712,105710,0,1,157500.0,170640.0,8428.5,135000.0,,0.0135,Core staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,SATURDAY,データ,block of flats,"Stone, brick"
713,314187,0,0,128250.0,1293502.5,35698.5,1129500.0,,,データ,Cash loans,データ,N,Y,Working,Higher education,Married,House / apartment,0,TUESDAY,Unaccompanied,,
714,171949,0,0,90000.0,229500.0,6957.0,229500.0,0.0,0.128,Managers,Cash loans,M,Y,Y,Working,Higher education,Married,House / apartment,1,SATURDAY,Unaccompanied,,Panel
715,325746,0,0,135000.0,135000.0,6750.0,135000.0,2.0,0.6076,Laborers,Revolving loans,F,Y,Y,Working,Higher education,Married,House / apartment,0,FRIDAY,Unaccompanied,block of flats,Panel
716,230798,0,0,135000.0,441481.5,21469.5,364500.0,,,Secretaries,Cash loans,F,N,N,データ,Secondary / secondary special,Civil marriage,With parents,0,FRIDAY,Unaccompanied,,
717,116692,1,0,193500.0,450000.0,21888.0,450000.0,,0.1337,Managers,Cash loans,M,N,Y,Working,Higher education,Separated,House / apartment,0,FRIDAY,Unaccompanied,block of flats,"Stone, brick"
718,277653,0,0,202500.0,1125000.0,32895.0,1125000.0,2.0,,High skill tech staff,Cash loans,M,Y,N,Working,Higher education,Single / not married,With parents,0,WEDNESDAY,Unaccompanied,,
719,198925,0,1,81000.0,180000.0,9000.0,585000.0,,0.021,Drivers,Revolving loans,F,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,1,SATURDAY,Unaccompanied,block of flats,"Stone, brick"
720,195430,0,0,171000.0,215865.0,22797.0,202500.0,,,,Cash loans,F,N,N,Pensioner,Secondary / secondary special,Married,House / apartment,0,FRIDAY,Unaccompanied,,
721,232210,0,1,195750.0,1546020.0,40783.5,1350000.0,12.0,,データ,Cash loans,M,Y,N,Commercial associate,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Unaccompanied,,
722,440057,1,0,135000.0,765261.0,29277.0,684000.0,,,Managers,データ,F,N,Y,Working,Higher education,Married,House / apartment,0,TUESDAY,Family,,
723,454786,0,0,180000.0,787131.0,26145.0,679500.0,,,Sales staff,Cash loans,F,N,Y,Commercial associate,Higher education,Single / not married,House / apartment,0,WEDNESDAY,Unaccompanied,,
724,358951,0,0,112500.0,450000.0,20979.0,450000.0,,0.0196,Cooking staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,FRIDAY,Family,block of flats,"Stone, brick"
725,215838,0,2,270000.0,339723.0,17473.5,274500.0,,0.199,Laborers,Cash loans,M,N,Y,データ,Secondary / secondary special,Married,データ,0,FRIDAY,Unaccompanied,,
726,135534,0,2,81000.0,454500.0,23337.0,454500.0,,,Core staff,Cash loans,F,データ,Y,Working,Higher education,Married,House / apartment,1,WEDNESDAY,Unaccompanied,,
727,380770,0,0,112500.0,832500.0,24471.0,832500.0,,0.1349,Sales staff,Cash loans,F,データ,Y,データ,Secondary / secondary special,Married,House / apartment,1,THURSDAY,Unaccompanied,block of flats,Panel
728,451284,0,0,135000.0,1223010.0,54558.0,1125000.0,,,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,THURSDAY,Family,,
729,189756,0,0,270000.0,1354500.0,37377.0,1354500.0,,,,Cash loans,F,N,Y,Pensioner,データ,Married,House / apartment,0,WEDNESDAY,"Spouse, partner",,
730,209618,0,2,112500.0,247275.0,19548.0,225000.0,,0.0865,,Cash loans,F,データ,データ,Commercial associate,Higher education,Married,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,"Stone, brick"
731,228343,0,0,270000.0,1494486.0,43695.0,1305000.0,,,Laborers,Cash loans,M,N,N,Working,Secondary / secondary special,Single / not married,Rented apartment,1,FRIDAY,Unaccompanied,,
732,190358,0,1,391500.0,640080.0,29970.0,450000.0,,0.0454,Drivers,Cash loans,M,N,N,Working,Secondary / secondary special,データ,House / apartment,0,FRIDAY,Unaccompanied,block of flats,"Stone, brick"
733,285088,1,0,157500.0,239850.0,23850.0,225000.0,,0.0548,,Cash loans,M,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,0,MONDAY,Unaccompanied,block of flats,Block
734,415406,0,2,112500.0,1125000.0,37309.5,1125000.0,1.0,0.0268,Accountants,Cash loans,F,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,MONDAY,Family,block of flats,"Stone, brick"
735,141735,0,0,112500.0,450346.5,24561.0,342000.0,,,Drivers,Cash loans,M,N,N,Working,Secondary / secondary special,Married,House / apartment,0,MONDAY,Unaccompanied,,
736,324529,0,0,112500.0,382500.0,19125.0,382500.0,,,Managers,Revolving loans,F,N,N,Commercial associate,Higher education,Married,House / apartment,1,SATURDAY,"Spouse, partner",,
737,226147,0,3,112500.0,225000.0,11250.0,225000.0,12.0,,,Revolving loans,F,Y,データ,Working,Higher education,Married,House / apartment,0,THURSDAY,Unaccompanied,,
738,163475,0,0,175500.0,202500.0,10467.0,202500.0,,,Laborers,Cash loans,M,N,Y,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,SATURDAY,Unaccompanied,,
739,413133,0,2,108000.0,261000.0,14287.5,261000.0,,0.0502,,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,データ,WEDNESDAY,Family,block of flats,"Stone, brick"
740,179561,0,0,90000.0,640080.0,29839.5,450000.0,18.0,,Laborers,Cash loans,F,データ,Y,Working,Secondary / secondary special,Married,House / apartment,0,FRIDAY,Unaccompanied,,
741,355541,0,0,180000.0,450000.0,22500.0,450000.0,,,,Revolving loans,M,N,Y,Pensioner,Higher education,Single / not married,House / apartment,1,TUESDAY,Unaccompanied,,
742,411441,0,0,67500.0,232438.5,17986.5,211500.0,,0.0533,,データ,F,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,SATURDAY,Unaccompanied,block of flats,"Stone, brick"
743,143224,0,0,117000.0,381528.0,13702.5,315000.0,,,,Cash loans,F,N,N,Pensioner,Secondary / secondary special,Married,House / apartment,1,SATURDAY,Unaccompanied,,
744,286620,0,0,166500.0,382500.0,19125.0,382500.0,,0.0704,Drivers,Revolving loans,M,N,Y,Commercial associate,Incomplete higher,Married,House / apartment,1,SATURDAY,Unaccompanied,block of flats,"Stone, brick"
745,255453,0,0,180000.0,365175.0,23467.5,301500.0,28.0,0.2948,Laborers,Cash loans,F,Y,N,Working,データ,データ,House / apartment,0,THURSDAY,Unaccompanied,block of flats,Panel
746,226124,0,1,90000.0,573628.5,25398.0,463500.0,,,Medicine staff,Cash loans,F,N,Y,Working,データ,Married,House / apartment,0,SATURDAY,データ,,
747,279241,0,2,45000.0,269550.0,16416.0,225000.0,,,Laborers,Cash loans,F,N,N,Working,Secondary / secondary special,Married,With parents,0,THURSDAY,Family,,
748,421463,0,0,90000.0,248760.0,25488.0,225000.0,,,,Cash loans,M,N,N,Pensioner,Secondary / secondary special,Married,House / apartment,0,FRIDAY,Unaccompanied,,
749,293660,0,3,184500.0,167121.0,13527.0,139500.0,18.0,0.0082,Drivers,データ,M,Y,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,1,SUNDAY,Unaccompanied,block of flats,Wooden
750,413134,0,0,103500.0,517500.0,22054.5,517500.0,,0.0255,Laborers,Cash loans,F,N,Y,Working,Secondary / secondary special,Widow,House / apartment,0,MONDAY,Unaccompanied,block of flats,Panel
751,367741,1,0,157500.0,508495.5,25960.5,454500.0,,,High skill tech staff,Cash loans,M,N,N,Commercial associate,Higher education,Married,データ,0,TUESDAY,Family,,
752,183170,0,0,90000.0,781920.0,34443.0,675000.0,,,,Cash loans,F,N,N,Pensioner,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Unaccompanied,,
753,416830,0,0,180000.0,180000.0,9000.0,180000.0,2.0,0.0651,IT staff,Revolving loans,M,Y,N,Working,Secondary / secondary special,Civil marriage,With parents,1,TUESDAY,Unaccompanied,block of flats,Panel
754,231276,0,0,225000.0,958500.0,38011.5,958500.0,,0.1991,,Cash loans,M,N,Y,Working,Higher education,Married,データ,0,THURSDAY,Unaccompanied,block of flats,Panel
755,114197,0,0,90000.0,490495.5,29335.5,454500.0,,0.0025,Core staff,Cash loans,F,N,N,Working,Secondary / secondary special,Widow,House / apartment,1,THURSDAY,Unaccompanied,block of flats,Wooden
756,358708,0,0,72000.0,269550.0,13095.0,225000.0,,,,データ,F,N,Y,Pensioner,Lower secondary,Single / not married,House / apartment,0,データ,Unaccompanied,,
757,113095,0,0,139500.0,835380.0,36927.0,675000.0,,0.1011,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,1,FRIDAY,Children,block of flats,Panel
758,175975,0,1,225000.0,1006920.0,39528.0,900000.0,,0.1977,Core staff,データ,F,N,N,Commercial associate,Higher education,Separated,Rented apartment,0,SATURDAY,Other_A,block of flats,Panel
759,326143,0,0,58500.0,134775.0,6066.0,112500.0,,,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Unaccompanied,,
760,360159,0,2,112500.0,646344.0,17181.0,423000.0,14.0,,Managers,データ,M,Y,N,Working,Secondary / secondary special,Married,House / apartment,0,FRIDAY,データ,,
